1a221123-09bc-471c-94f1-97cb5067728d,Common_Shares_Outstanding,2008-04-25,1125000.00,MDT
1a36eb5e-b37d-44f7-8d53-a58c6e59eda2,Common_Shares_Outstanding,2008-04-30,64019.00,BFB
0c4f4891-621b-41fd-8f3a-924b9df66a89,Cash_and_Cash_Equivalents,2008-05-05,99.135,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Receivables,2008-05-05,26.354,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Assets,2008-05-05,156.729,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Net_PP&E,2008-05-05,73.677,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Intangible_Assets,2008-05-05,11.60,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Goodwill,2008-05-05,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Noncurrent_Assets,2008-05-05,90.279,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Assets,2008-05-05,247.008,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Short_term_debt,2008-05-05,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Accounts_Payable,2008-05-05,7.741,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Liabilities,2008-05-05,20.256,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Long_Term_Debt,2008-05-05,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Noncurrent_Liabilities,2008-05-05,6.58,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Liabilities,2008-05-05,26.836,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Preferred_Equity,2008-05-05,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Share_Capital,2008-05-05,72.321,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Treasury_Stock,2008-05-05,-34.183,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Retained_Earnings,2008-05-05,179.902,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Equity_Before_Minorities,2008-05-05,220.172,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Minorities,2008-05-05,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Equity,2008-05-05,220.172,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Ratio,2008-05-05,7.7374,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Liabilities_to_Equity_Ratio,2008-05-05,0.1219,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Debt_to_Assets_Ratio,2008-05-05,0.0,ICUI
4398bf03-9e1a-4669-9ce9-f2cbf3cb9da9,Common_Shares_Outstanding,2008-05-31,443900.00,MOS
bd337c7c-a4c8-485f-8dea-77cc442261fe,Common_Shares_Outstanding,2008-05-31,5150000.00,ORCL
49fe8bb9-7c8e-4d25-8624-52b0913fafa4,Common_Shares_Outstanding,2008-05-31,36444.518,SCHL
e5b5ca23-653b-46bb-b234-284a295bf5f6,Common_Shares_Outstanding,2008-05-31,109.406,VNUE
65a4f402-fef1-4b15-84e9-d8965cc89d8c,Common_Shares_Outstanding,2008-06-28,320553.00,MXIM
9cb80626-75eb-4dd4-936d-5f4f86435069,Common_Shares_Outstanding,2008-06-28,435163.172,VFC
05b71ff2-f886-4826-9f21-c1aeb6198f58,Common_Shares_Outstanding,2008-06-29,125187.00,LRCX
4fad24f9-7581-4dc2-b77d-13d6085ee62b,Common_Shares_Outstanding,2008-06-29,221508.00,LLTC
91f9f6a6-e97c-4f43-98d8-4e5288652ab4,Common_Shares_Outstanding,2008-06-30,42290.00,AIT
9e457bfa-47ae-40c7-893d-5fed6f87db9d,Common_Shares_Outstanding,2008-06-30,38643.00,TECH
8036dcb4-4a3b-4c7e-8e19-d84d73dd06c7,Common_Shares_Outstanding,2008-06-30,445000.00,DVN
11994e88-ef49-450a-ae79-db34619e01ab,Common_Shares_Outstanding,2008-06-30,204652.455,EL
81625799-d1e4-4c5e-bc6a-d0817418abf9,Common_Shares_Outstanding,2008-06-30,2000.00,GOBK
f701de9f-05fc-455a-8b1b-3c564fa82c13,Common_Shares_Outstanding,2008-06-30,14257.65,GHML
